frame.time_epoch,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.flags,tcp.seq,tcp.ack,tcp.len,tcp.analysis.retransmission,tcp.analysis.fast_retransmission,tcp.analysis.duplicate_ack,tcp.analysis.ack_rtt,tcp.window_size
1762830009.195298000,10.10.216.21,443,10.10.64.28,18754,0x0010,194113,1227,1310,,,,,64384
1762830009.195851000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,192803,0,,,,0.039180000,132096
1762830009.195954000,10.10.216.21,443,10.10.64.28,18754,0x0010,195423,1227,2620,,,,,64384
1762830009.196474000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,192803,0,,,1\,1,,132096
1762830009.196524000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,192803,0,,,1\,1,,132096
1762830009.196581000,10.10.216.21,443,10.10.64.28,18754,0x0010,192803,1227,1310,1,1,,,64384
1762830009.196599000,10.10.216.21,443,10.10.64.28,18754,0x0010,198043,1227,1310,,,,,64384
1762830009.197108000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,198043,0,,,,0.001154000,132096
1762830009.197159000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,199353,0,,,,0.000560000,132096
1762830009.197224000,10.10.216.21,443,10.10.64.28,18754,0x0010,199353,1227,1310,,,,,64384
1762830009.197242000,10.10.216.21,443,10.10.64.28,18754,0x0010,200663,1227,1310,,,,,64384
1762830009.197370000,10.10.216.21,443,10.10.64.28,18754,0x0010,201973,1227,1310,,,,,64384
1762830009.197701000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,201973,0,,,,0.000459000,132096
1762830009.197732000,10.10.216.21,443,10.10.64.28,18754,0x0010,203283,1227,1310,,,,,64384
1762830009.197744000,10.10.216.21,443,10.10.64.28,18754,0x0010,204593,1227,1310,,,,,64384
1762830009.198113000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,201973,0,,,1\,1,,132096
1762830009.198173000,10.10.216.21,443,10.10.64.28,18754,0x0010,201973,1227,1310,1,,,,64384
1762830009.198592000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,204593,0,,,,0.000860000,132096
1762830009.198649000,10.10.216.21,443,10.10.64.28,18754,0x0010,204593,1227,1310,1,,,,64384
1762830009.198660000,10.10.216.21,443,10.10.64.28,18754,0x0010,205903,1227,1310,,,,,64384
1762830009.199124000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,207213,0,,,,0.000464000,132096
1762830009.199217000,10.10.216.21,443,10.10.64.28,18754,0x0010,207213,1227,1310,,,,,64384
1762830009.199233000,10.10.216.21,443,10.10.64.28,18754,0x0010,208523,1227,1310,,,,,64384
1762830009.235355000,10.10.216.21,443,10.10.64.28,18754,0x0010,209833,1227,1310,,,,,64384
1762830009.235873000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,208523,0,,,,0.036656000,132096
1762830009.235998000,10.10.216.21,443,10.10.64.28,18754,0x0010,211143,1227,2620,,,,,64384
1762830009.236451000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,208523,0,,,1\,1,,132096
1762830009.236493000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,208523,0,,,1\,1,,132096
1762830009.236544000,10.10.216.21,443,10.10.64.28,18754,0x0010,208523,1227,1310,1,1,,,64384
1762830009.236566000,10.10.216.21,443,10.10.64.28,18754,0x0010,213763,1227,1310,,,,,64384
1762830009.237103000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,213763,0,,,,0.001105000,132096
1762830009.237162000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,215073,0,,,,0.000596000,132096
1762830009.237231000,10.10.216.21,443,10.10.64.28,18754,0x0010,215073,1227,1310,,,,,64384
1762830009.237257000,10.10.216.21,443,10.10.64.28,18754,0x0010,216383,1227,1310,,,,,64384
1762830009.237422000,10.10.216.21,443,10.10.64.28,18754,0x0010,217693,1227,1310,,,,,64384
1762830009.237840000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,216383,0,,,,0.000609000,132096
1762830009.237893000,10.10.216.21,443,10.10.64.28,18754,0x0010,219003,1227,1310,,,,,64384
1762830009.237910000,10.10.216.21,443,10.10.64.28,18754,0x0010,220313,1227,1310,,,,,64384
1762830009.238336000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,216383,0,,,1\,1,,132096
1762830009.238390000,10.10.216.21,443,10.10.64.28,18754,0x0010,216383,1227,1310,1,,,,64384
1762830009.238822000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,220313,0,,,,0.000929000,132096
1762830009.238929000,10.10.216.21,443,10.10.64.28,18754,0x0010,220313,1227,1310,1,,,,64384
1762830009.238957000,10.10.216.21,443,10.10.64.28,18754,0x0010,221623,1227,1310,,,,,64384
1762830009.239447000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,220313,0,,,1\,1,,132096
1762830009.239529000,10.10.216.21,443,10.10.64.28,18754,0x0010,220313,1227,1310,1,,,,64384
1762830009.239976000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,222933,0,,,,0.001019000,132096
1762830009.240011000,10.10.216.21,443,10.10.64.28,18754,0x0010,222933,1227,1310,,,,,64384
1762830009.240024000,10.10.216.21,443,10.10.64.28,18754,0x0010,224243,1227,1310,,,,,64384
1762830009.240446000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,222933,0,,,1\,1,,132096
1762830009.240495000,10.10.216.21,443,10.10.64.28,18754,0x0010,225553,1227,1310,,,,,64384
1762830009.241024000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,222933,0,,,1\,1,,132096
1762830009.241085000,10.10.216.21,443,10.10.64.28,18754,0x0010,222933,1227,1310,1,1,,,64384
1762830009.355288000,10.10.216.21,443,10.10.64.28,18756,0x0010,68277,1211,1310,1,,,,64384
1762830009.355837000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,72207,0,,,,0.239694000,132096
1762830009.355919000,10.10.216.21,443,10.10.64.28,18756,0x0010,72207,1211,1310,,,,,64384
1762830009.355945000,10.10.216.21,443,10.10.64.28,18756,0x0010,73517,1211,1310,,,,,64384
1762830009.356519000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,74827,0,,,,0.000574000,132096
1762830009.356583000,10.10.216.21,443,10.10.64.28,18756,0x0010,74827,1211,1310,,,,,64384
1762830009.356599000,10.10.216.21,443,10.10.64.28,18756,0x0010,76137,1211,1310,,,,,64384
1762830009.406060000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,76137,0,,,,0.049477000,132096
1762830009.406148000,10.10.216.21,443,10.10.64.28,18756,0x0010,77447,1211,1310,,,,,64384
1762830009.406673000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,76137,0,,,1\,1,,132096
1762830009.406752000,10.10.216.21,443,10.10.64.28,18756,0x0010,76137,1211,1310,1,,,,64384
1762830009.407388000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,78757,0,,,,0.001240000,132096
1762830009.407463000,10.10.216.21,443,10.10.64.28,18756,0x0010,78757,1211,1310,,,,,64384
1762830009.407483000,10.10.216.21,443,10.10.64.28,18756,0x0010,80067,1211,1310,,,,,64384
1762830009.407991000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,81377,0,,,,0.000508000,132096
1762830009.408047000,10.10.216.21,443,10.10.64.28,18756,0x0010,81377,1211,1310,,,,,64384
1762830009.408061000,10.10.216.21,443,10.10.64.28,18756,0x0010,82687,1211,1310,,,,,64384
1762830009.458066000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,82687,0,,,,0.050019000,132096
1762830009.458155000,10.10.216.21,443,10.10.64.28,18756,0x0010,83997,1211,1310,,,,,64384
1762830009.458685000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,82687,0,,,1\,1,,132096
1762830009.458782000,10.10.216.21,443,10.10.64.28,18756,0x0010,82687,1211,1310,1,,,,64384
1762830009.475282000,10.10.216.21,443,10.10.64.28,18754,0x0010,222933,1227,1310,1,,,,64384
1762830009.475797000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,226863,0,,,,0.235302000,132096
1762830009.475887000,10.10.216.21,443,10.10.64.28,18754,0x0010,226863,1227,1310,,,,,64384
1762830009.475904000,10.10.216.21,443,10.10.64.28,18754,0x0010,228173,1227,1310,,,,,64384
1762830009.476488000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,229483,0,,,,0.000584000,132096
1762830009.476570000,10.10.216.21,443,10.10.64.28,18754,0x0010,229483,1227,1310,,,,,64384
1762830009.476592000,10.10.216.21,443,10.10.64.28,18754,0x0010,230793,1227,1310,,,,,64384
1762830009.477180000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,229483,0,,,1\,1,,132096
1762830009.477245000,10.10.216.21,443,10.10.64.28,18754,0x0010,232103,1227,1310,,,,,64384
1762830009.477671000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,229483,0,,,1\,1,,132096
1762830009.477715000,10.10.216.21,443,10.10.64.28,18754,0x0010,229483,1227,1310,1,1,,,64384
1762830009.695312000,10.10.216.21,443,10.10.64.28,18756,0x0010,82687,1211,1310,1,,,,64384
1762830009.695909000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,85307,0,,,,0.237754000,132096
1762830009.696146000,10.10.216.21,443,10.10.64.28,18756,0x0010,85307,1211,1310,,,,,64384
1762830009.696177000,10.10.216.21,443,10.10.64.28,18756,0x0010,86617,1211,1310,,,,,64384
1762830009.696620000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,85307,0,,,1\,1,,132096
1762830009.696758000,10.10.216.21,443,10.10.64.28,18756,0x0010,87927,1211,1310,,,,,64384
1762830009.697235000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,85307,0,,,1\,1,,132096
1762830009.697288000,10.10.216.21,443,10.10.64.28,18756,0x0010,85307,1211,1310,1,1,,,64384
1762830009.705317000,10.10.216.21,443,10.10.64.28,18754,0x0010,229483,1227,1310,1,,,,64384
1762830009.935295000,10.10.216.21,443,10.10.64.28,18756,0x0010,85307,1211,1310,1,,,,64384
1762830009.935833000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,89237,0,,,,0.239075000,132096
1762830009.936015000,10.10.216.21,443,10.10.64.28,18756,0x0010,89237,1211,1310,,,,,64384
1762830009.936034000,10.10.216.21,443,10.10.64.28,18756,0x0010,90547,1211,1310,,,,,64384
1762830009.936651000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,91857,0,,,,0.000617000,132096
1762830009.936753000,10.10.216.21,443,10.10.64.28,18756,0x0010,91857,1211,1310,,,,,64384
1762830009.936769000,10.10.216.21,443,10.10.64.28,18756,0x0010,93167,1211,1310,,,,,64384
1762830009.937252000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,94477,0,,,,0.000483000,132096
1762830009.937435000,10.10.216.21,443,10.10.64.28,18756,0x0010,94477,1211,1310,,,,,64384
1762830009.937463000,10.10.216.21,443,10.10.64.28,18756,0x0010,95787,1211,1310,,,,,64384
1762830009.985343000,10.10.216.21,443,10.10.64.28,18756,0x0010,97097,1211,1310,,,,,64384
1762830009.986038000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,95787,0,,,,0.048603000,132096
1762830009.986182000,10.10.216.21,443,10.10.64.28,18756,0x0010,98407,1211,1310,,,,,64384
1762830010.135304000,10.10.216.21,443,10.10.64.28,18754,0x0010,229483,1227,1310,1,,,,64384
1762830010.135851000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,233413,0,,,,0.658606000,132096
1762830010.136033000,10.10.216.21,443,10.10.64.28,18754,0x0010,233413,1227,1310,,,,,64384
1762830010.136062000,10.10.216.21,443,10.10.64.28,18754,0x0010,234723,1227,1310,,,,,64384
1762830010.136530000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,236033,0,,,,0.000468000,132096
1762830010.136586000,10.10.216.21,443,10.10.64.28,18754,0x0010,236033,1227,1310,,,,,64384
1762830010.136604000,10.10.216.21,443,10.10.64.28,18754,0x0010,237343,1227,1310,,,,,64384
1762830010.137108000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,236033,0,,,1\,1,,132096
1762830010.137240000,10.10.216.21,443,10.10.64.28,18754,0x0010,238653,1227,1310,,,,,64384
1762830010.137652000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,236033,0,,,1\,1,,132096
1762830010.137735000,10.10.216.21,443,10.10.64.28,18754,0x0010,236033,1227,1310,1,1,,,64384
1762830010.175310000,10.10.216.21,443,10.10.64.28,18756,0x0010,95787,1211,1310,1,,,,64384
1762830010.225059000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,97097,0,,,,0.287596000,132096
1762830010.225235000,10.10.216.21,443,10.10.64.28,18756,0x0010,99717,1211,1310,,,,,64384
1762830010.225258000,10.10.216.21,443,10.10.64.28,18756,0x0010,101027,1211,1310,,,,,64384
1762830010.225835000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,97097,0,,,1\,1,,132096
1762830010.225966000,10.10.216.21,443,10.10.64.28,18756,0x0010,97097,1211,1310,1,,,,64384
1762830010.225992000,10.10.216.21,443,10.10.64.28,18756,0x0010,98407,1211,1310,1,,,,64384
1762830010.365320000,10.10.216.21,443,10.10.64.28,18754,0x0010,236033,1227,1310,1,,,,64384
1762830010.465302000,10.10.216.21,443,10.10.64.28,18756,0x0010,97097,1211,1310,1,,,,64384
1762830010.795380000,10.10.216.21,443,10.10.64.28,18754,0x0010,236033,1227,1310,1,,,,64384
1762830010.925305000,10.10.216.21,443,10.10.64.28,18756,0x0010,97097,1211,1310,1,,,,64384
1762830010.925826000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,98407,0,,,,0.940483000,132096
1762830010.925939000,10.10.216.21,443,10.10.64.28,18756,0x0010,102337,1211,1310,,,,,64384
1762830010.925959000,10.10.216.21,443,10.10.64.28,18756,0x0010,103647,1211,1310,,,,,64384
1762830010.926443000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,98407,0,,,1\,1,,132096
1762830010.926490000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,98407,0,,,1\,1,,132096
1762830010.926546000,10.10.216.21,443,10.10.64.28,18756,0x0010,98407,1211,1310,1,1,,,64384
1762830010.926564000,10.10.216.21,443,10.10.64.28,18756,0x0010,99717,1211,1310,1,1,,,64384
1762830011.145314000,10.10.216.21,443,10.10.64.28,18756,0x0010,98407,1211,1310,1,,,,64384
1762830011.575313000,10.10.216.21,443,10.10.64.28,18756,0x0010,98407,1211,1310,1,,,,64384
1762830011.715334000,10.10.216.21,443,10.10.64.28,18754,0x0010,236033,1227,1310,1,,,,64384
1762830011.715959000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,239963,0,,,,1.578719000,132096
1762830011.716078000,10.10.216.21,443,10.10.64.28,18754,0x0010,239963,1227,1310,,,,,64384
1762830011.716109000,10.10.216.21,443,10.10.64.28,18754,0x0010,241273,1227,1310,,,,,64384
1762830011.755335000,10.10.216.21,443,10.10.64.28,18754,0x0010,242583,1227,1310,,,,,64384
1762830011.755875000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,241273,0,,,,0.039797000,132096
1762830011.756084000,10.10.216.21,443,10.10.64.28,18754,0x0010,243893,1227,1310,,,,,64384
1762830011.756546000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,241273,0,,,1\,1,,132096
1762830011.756705000,10.10.216.21,443,10.10.64.28,18754,0x0010,241273,1227,1310,1,,,,64384
1762830011.995348000,10.10.216.21,443,10.10.64.28,18754,0x0010,241273,1227,1310,1,,,,64384
1762830011.995953000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,245203,0,,,,0.239869000,132096
1762830011.996089000,10.10.216.21,443,10.10.64.28,18754,0x0010,245203,1227,1310,,,,,64384
1762830011.996117000,10.10.216.21,443,10.10.64.28,18754,0x0010,246513,1227,1310,,,,,64384
1762830011.996611000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,247823,0,,,,0.000494000,132096
1762830011.996729000,10.10.216.21,443,10.10.64.28,18754,0x0010,247823,1227,1310,,,,,64384
1762830011.996755000,10.10.216.21,443,10.10.64.28,18754,0x0010,249133,1227,1310,,,,,64384
1762830011.997418000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,250443,0,,,,0.000663000,132096
1762830011.997559000,10.10.216.21,443,10.10.64.28,18754,0x0010,250443,1227,1310,,,,,64384
1762830011.997577000,10.10.216.21,443,10.10.64.28,18754,0x0010,251753,1227,1310,,,,,64384
1762830011.998069000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,250443,0,,,1\,1,,132096
1762830011.998125000,10.10.216.21,443,10.10.64.28,18754,0x0010,253063,1227,1310,,,,,64384
1762830011.998552000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,250443,0,,,1\,1,,132096
1762830011.998601000,10.10.216.21,443,10.10.64.28,18754,0x0010,250443,1227,1310,1,1,,,64384
1762830011.999060000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,254373,0,,,,0.000935000,132096
1762830011.999101000,10.10.216.21,443,10.10.64.28,18754,0x0010,254373,1227,1310,,,,,64384
1762830011.999113000,10.10.216.21,443,10.10.64.28,18754,0x0010,255683,1227,1310,,,,,64384
1762830011.999551000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,254373,0,,,1\,1,,132096
1762830011.999610000,10.10.216.21,443,10.10.64.28,18754,0x0010,256993,1227,1310,,,,,64384
1762830012.000050000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,254373,0,,,1\,1,,132096
1762830012.000101000,10.10.216.21,443,10.10.64.28,18754,0x0010,254373,1227,1310,1,1,,,64384
1762830012.000561000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,258303,0,,,,0.000951000,132096
1762830012.000625000,10.10.216.21,443,10.10.64.28,18754,0x0010,258303,1227,1310,,,,,64384
1762830012.000645000,10.10.216.21,443,10.10.64.28,18754,0x0010,259613,1227,1310,,,,,64384
1762830012.045372000,10.10.216.21,443,10.10.64.28,18754,0x0010,260923,1227,1310,,,,,64384
1762830012.056154000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,259613,0,,,,0.055529000,132096
1762830012.215300000,10.10.216.21,443,10.10.64.28,18754,0x0010,259613,1227,1310,1,,,,64384
1762830012.265212000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,260923,0,,,,0.264567000,132096
1762830012.265391000,10.10.216.21,443,10.10.64.28,18754,0x0010,262233,1227,1310,,,,,64384
1762830012.265422000,10.10.216.21,443,10.10.64.28,18754,0x0010,263543,1227,1310,,,,,64384
1762830012.265931000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,260923,0,,,1\,1,,132096
1762830012.266105000,10.10.216.21,443,10.10.64.28,18754,0x0010,260923,1227,1310,1,,,,64384
1762830012.266135000,10.10.216.21,443,10.10.64.28,18754,0x0010,262233,1227,1310,1,,,,64384
1762830012.435332000,10.10.216.21,443,10.10.64.28,18756,0x0010,98407,1211,1310,1,,,,64384
1762830012.436000000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,99717,0,,,,2.449818000,132096
1762830012.436131000,10.10.216.21,443,10.10.64.28,18756,0x0010,104957,1211,1310,,,,,64384
1762830012.436154000,10.10.216.21,443,10.10.64.28,18756,0x0010,106267,1211,1310,,,,,64384
1762830012.436700000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,99717,0,,,1\,1,,132096
1762830012.436826000,10.10.216.21,443,10.10.64.28,18756,0x0010,99717,1211,1310,1,,,,64384
1762830012.436847000,10.10.216.21,443,10.10.64.28,18756,0x0010,104957,1211,1310,1,,,,64384
1762830012.485353000,10.10.216.21,443,10.10.64.28,18754,0x0010,260923,1227,1310,1,,,,64384
1762830012.655303000,10.10.216.21,443,10.10.64.28,18756,0x0010,99717,1211,1310,1,,,,64384
1762830012.655868000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,104957,0,,,,1.729909000,132096
1762830012.656066000,10.10.216.21,443,10.10.64.28,18756,0x0010,104957,1211,1310,1,,,,64384
1762830012.656092000,10.10.216.21,443,10.10.64.28,18756,0x0010,107577,1211,1310,,,,,64384
1762830012.656566000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,107577,0,,,,0.220412000,132096
1762830012.656668000,10.10.216.21,443,10.10.64.28,18756,0x0010,108887,1211,1310,,,,,64384
1762830012.707206000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,108887,0,,,,0.051114000,132096
1762830012.707340000,10.10.216.21,443,10.10.64.28,18756,0x0010,110197,1211,1310,,,,,64384
1762830012.707884000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,108887,0,,,1\,1,,132096
1762830012.707976000,10.10.216.21,443,10.10.64.28,18756,0x0010,108887,1211,1310,1,,,,64384
1762830012.708473000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,111507,0,,,,0.001133000,132096
1762830012.708662000,10.10.216.21,443,10.10.64.28,18756,0x0010,111507,1211,1310,,,,,64384
1762830012.708688000,10.10.216.21,443,10.10.64.28,18756,0x0010,112817,1211,1310,,,,,64384
1762830012.759167000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,112817,0,,,,0.050505000,132096
1762830012.759254000,10.10.216.21,443,10.10.64.28,18756,0x0010,114127,1211,1310,,,,,64384
1762830012.835463000,10.10.216.21,443,10.10.64.28,18756,0x0010,115437,1211,1310,,,,,64384
1762830012.836042000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,112817,0,,,1\,1,,132096
1762830012.836128000,10.10.216.21,443,10.10.64.28,18756,0x0010,112817,1211,1310,1,,,,64384
1762830012.836703000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,114127,0,,,,0.128015000,132096
1762830012.836779000,10.10.216.21,443,10.10.64.28,18756,0x0010,114127,1211,1310,1,,,,64384
1762830012.836803000,10.10.216.21,443,10.10.64.28,18756,0x0010,116747,1211,1310,,,,,64384
1762830012.837299000,10.10.64.28,18756,10.10.216.21,443,0x0010,1211,116747,0,,,,0.001836000,132096
1762830012.837459000,10.10.216.21,443,10.10.64.28,18756,0x0010,118057,1211,1310,,,,,64384
1762830012.895328000,10.10.216.21,443,10.10.64.28,18756,0x0010,119367,1211,1310,,,,,64384
1762830012.915307000,10.10.216.21,443,10.10.64.28,18754,0x0010,260923,1227,1310,1,,,,64384
1762830012.915894000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,262233,0,,,,0.870522000,132096
1762830012.915982000,10.10.216.21,443,10.10.64.28,18754,0x0010,264853,1227,1310,,,,,64384
1762830012.916018000,10.10.216.21,443,10.10.64.28,18754,0x0010,266163,1227,1310,,,,,64384
1762830012.918297000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,262233,0,,,1\,1,,132096
1762830012.918360000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,262233,0,,,1\,1,,132096
1762830012.918444000,10.10.216.21,443,10.10.64.28,18754,0x0010,262233,1227,1310,1,1,,,64384
1762830012.918460000,10.10.216.21,443,10.10.64.28,18754,0x0010,267473,1227,1310,,,,,64384
1762830012.918962000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,262233,0,,,1\,1,,132096
1762830012.919032000,10.10.216.21,443,10.10.64.28,18754,0x0010,262233,1227,1310,1,1,,,64384
1762830012.919559000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,268783,0,,,,0.001099000,132096
1762830012.919633000,10.10.216.21,443,10.10.64.28,18754,0x0010,268783,1227,1310,,,,,64384
1762830012.919650000,10.10.216.21,443,10.10.64.28,18754,0x0010,270093,1227,1310,,,,,64384
1762830012.970162000,10.10.64.28,18754,10.10.216.21,443,0x0010,1227,270093,0,,,,0.050529000,132096
